file,text_id,strategy,error,parse_success
Results/Readability_Results/dataset_with_readability.csv,378,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,378,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,379,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,379,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,379,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,379,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,380,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,380,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,380,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,380,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,381,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,381,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,381,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,381,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,382,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,382,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,382,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,382,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,383,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,383,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,383,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,383,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,384,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,384,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,384,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,384,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,385,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,385,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,385,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,385,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,386,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,386,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,386,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,386,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,387,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,387,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,387,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,387,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,388,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,388,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,388,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,388,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,389,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,389,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,389,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,389,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,390,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,390,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,390,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,390,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,391,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,391,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,391,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,391,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,392,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,392,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,392,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,392,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,393,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,393,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,393,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,393,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,394,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,394,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,394,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,394,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,395,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,395,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,395,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,395,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,396,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,396,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,396,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,396,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,397,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,397,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,397,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,397,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,398,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,398,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,398,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,398,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,399,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,399,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,399,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,399,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,400,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,400,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,400,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,400,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,401,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,401,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,401,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,401,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,402,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,402,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,402,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,402,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,403,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,403,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,403,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,403,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,404,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,404,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,404,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,404,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,405,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,405,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,405,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,405,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,406,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,406,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,406,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,406,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,407,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,407,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,407,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,407,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,408,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,408,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,408,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,408,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,409,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,409,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,409,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,409,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,410,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,410,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,410,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,410,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,411,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,411,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,411,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,411,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,412,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,412,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,412,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,412,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,413,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,413,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,413,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,413,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,414,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,414,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,414,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,414,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,415,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,415,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,415,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,415,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,416,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,416,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,416,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,416,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,417,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,417,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,417,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,417,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,418,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,418,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,418,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,418,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,419,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,419,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,419,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,419,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,420,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,420,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,420,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,420,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,421,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,421,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,421,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,421,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,422,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,422,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,422,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,422,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,423,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,423,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,423,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,423,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,424,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,424,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,424,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,424,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,425,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,425,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,425,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,425,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,426,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,426,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,426,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,426,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,427,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,427,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,427,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,427,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,428,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,428,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,428,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,428,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,429,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,429,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,429,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,429,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,430,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,430,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,430,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,430,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,431,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,431,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,431,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,431,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,432,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,432,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,432,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,432,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,433,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,433,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,433,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,433,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,434,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,434,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,434,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,434,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,435,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,435,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,435,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,435,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,436,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,436,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,436,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,436,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,437,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,437,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,437,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,437,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,438,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,438,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,438,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,438,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,439,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,439,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,439,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,439,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,440,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,440,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,440,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,440,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,441,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,441,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,441,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,441,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,442,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,442,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,442,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,442,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,443,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,443,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,443,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,443,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,444,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,444,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,444,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,444,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,445,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,445,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,445,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,445,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,446,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,446,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,446,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,446,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,447,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,447,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,447,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,447,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,448,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,448,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,448,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,448,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,449,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,449,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,449,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,449,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,450,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,450,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,450,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,450,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,451,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,451,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,451,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,451,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,452,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,452,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,452,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,452,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,453,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,453,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,453,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,453,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,454,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,454,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,454,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,454,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,455,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,455,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,455,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,455,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,456,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,456,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,456,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,456,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,457,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,457,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,457,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,457,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,458,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,458,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,458,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,458,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,459,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,459,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,459,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,459,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,460,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,460,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,460,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,460,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,461,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,461,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,461,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,461,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,462,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,462,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,462,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,462,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,463,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,463,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,463,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,463,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,464,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,464,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,464,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,464,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,465,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,465,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,465,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,465,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,466,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,466,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,466,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,466,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,467,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,467,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,467,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,467,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,468,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,468,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,468,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,468,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,469,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,469,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,469,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,469,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,470,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,470,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,470,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,470,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,471,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,471,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,471,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,471,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,472,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,472,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,472,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,472,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,473,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,473,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,473,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,473,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,474,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,474,persona1,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,474,persona2,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,474,persona3,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,475,lexical,Connection error.,False
Results/Readability_Results/dataset_with_readability.csv,475,persona1,Connection error.,False
